"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"ALTERNATIV UHELLSKODE";"ALVORLIGHETSGRAD";"ANMELDELSESNUMMER";"ANTALL ALVORLIG SKADET";"ANTALL DREPTE I ULYKKEN";"ANTALL ENHETER";"ANTALL KJØREFELT";"ANTALL LETTERE SKADET";"ANTALL MEGET ALVORLIG SKADET";"BEHANDLENDE POLITIDISTRIKT";"BESKRIVELSE";"DEKKETYPE";"FARTSGRENSE";"FORSTERKET VEGOPPMERKING";"FØREFORHOLD";"GEOMETRI, PUNKT";"HISTORISK HP";"HISTORISK KILOMETERVERDI";"HISTORISK VEGKATEGORI";"HISTORISK VEGNUMMER";"HISTORISK VEGSTATUS";"KILDE FOR ULYKKEN";"KJØREFELTTYPE";"KOMMUNENR SSB";"LYSFORHOLD";"MELDINGSDATO";"MIDTDELER";"OK SSB";"OPPGITT ANTALL SKADDE";"REGISTRERING STATUS";"REGISTRERINGSDATO FOR FAGDATA";"STEDFESTINGENS NØYAKTIGHET";"STEDSBESKRIVELSE";"STEDSFORHOLD";"TEMPERATUR";"TETTSTED";"UHELL KATEGORI";"UKEDAG";"ULYKKE REGISTRERT AV";"ULYKKESDATO";"ULYKKESKLOKKESLETT";"ULYKKESKODE";"VEGBREDDE";"VEGNAVN";"VEGTYPE";"VÆRFORHOLD";"KOMMUNE";"KOMMUNENUMMER";"FYLKE";"FYLKESNUMMER";"RIKSVEGRUTE";"KONTRAKTSOMRÅDE";"VEGSYSTEMREFERANSE";"VEGKATEGORI";"VEGSTATUS";"VEGNUMMER";"STREKNING";"DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"RETNING";"SIDEPOSISJON";"GEOMETRI"
"369560921";"570";"1";"2012-10-16";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"80";"";"";"POINT (-30923.5 6734271.8)";"19";"13388";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Nei";"";"";"";"2013-04-02";"Tilnærmet";"";"Tunnel (primært for motorkjøretøy)";"13";"Utenfor tettbebyggelse";"Bilulykke";"Tirsdag";"";"2012-10-16";"17:00:00";"Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning";"7.3";"";"Vanlig veg/gate";"";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m6006";"Europaveg";"Eksisterende";"39";"77";"1";"6006.267";"6006.267";"805617";"0.71443236";"0.71443236";"WITH";"";"POINT Z(-30958.107 6734281.083 9.98)"
"369560945";"570";"1";"2012-10-22";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"80";"";"Tørr, bar veg";"POINT (-31278.7 6736405.9)";"19";"11260";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2012-12-14";"Tilnærmet";"";"Tunnel (primært for motorkjøretøy)";"";"Utenfor tettbebyggelse";"Bilulykke";"Mandag";"";"2012-10-22";"09:17:00";"Enslig kjøretøy kjørte utfor på venstre side i høyrekurve";"7.2";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m3871";"Europaveg";"Eksisterende";"39";"77";"1";"3871.224";"3871.224";"805617";"0.26522782";"0.26522782";"WITH";"";"POINT Z(-31323.182 6736384.055 31.01)"
"369560978";"570";"1";"2012-10-30";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"3";"2";"2";"0";"7";"";"Asfalt, oljegrus";"80";"";"Tørr, bar veg";"POINT (-30949.3 6734541.8)";"19";"13121";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Ja";"";"";"";"2012-12-13";"Tilnærmet";"";"Tunnel (primært for motorkjøretøy)";"4";"Utenfor tettbebyggelse";"Bilulykke";"Tirsdag";"";"2012-10-30";"07:38:00";"Påkjøring bakfra";"7.3";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m5738";"Europaveg";"Eksisterende";"39";"77";"1";"5738.384";"5738.384";"805617";"0.6580707";"0.6580707";"WITH";"";"POINT Z(-30992.072 6734546.275 12.642)"
"370769024";"570";"1";"2012-11-01";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-31492.5 6732558.9)";"18";"3208";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2013-04-03";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"12";"Utenfor tettbebyggelse";"Bilulykke";"Torsdag";"";"2012-11-01";"16:45:00";"Skifte av felt til høyre";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m598";"Europaveg";"Eksisterende";"39";"78";"1";"597.608";"597.608";"805616";"0.17932767";"0.17932767";"WITH";"";"POINT Z(-31495.82 6732557.171 10.328)"
"370769029";"570";"1";"2012-11-04";"";"2018-06-05T14:57:55";"";"Lettere skadd";"";"0";"0";"2";"4";"2";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-31557.5 6730494)";"18";"1060";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2013-02-19";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"5";"Utenfor tettbebyggelse";"Bilulykke";"Søndag";"";"2012-11-04";"13:55:00";"Påkjøring bakfra";"13.5";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m2746";"Europaveg";"Eksisterende";"39";"78";"1";"2746.294";"2746.294";"804782";"0.51670524";"0.51670524";"WITH";"";"POINT Z(-31559.986 6730494.232 25.057)"
"370769058";"570";"1";"2012-11-17";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Våt, bar veg";"POINT (-31299.9 6724923.8)";"16";"8696";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt uten vegbelysning";"";"Ja";"";"";"";"2013-02-01";"Nøyaktig";"";"3-armet kryss (T-kryss, Y-kryss)";"5";"Utenfor tettbebyggelse";"Mc ulykke";"Lørdag";"";"2012-11-17";"19:40:00";"Avsvinging til venstre foran kjørende i motsatt retning";"9.6";"";"Vanlig veg/gate";"Dårlig sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m673";"Europaveg";"Eksisterende";"39";"79";"1";"673.4";"673.4";"804775";"0.91378298";"0.91378298";"WITH";"";"POINT Z(-31303.491 6724923.895 47.366)"
"374981578";"570";"1";"2013-01-04";"";"2020-06-11T12:04:44";"";"Meget alvorlig skadd";"";"0";"0";"3";"2";"0";"2";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-31452.5 6731446)";"18";"2079";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Ja";"";"";"";"2013-06-05";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"9";"Utenfor tettbebyggelse";"Fotgjenger eller akende involvert";"Fredag";"";"2013-01-04";"08:55:00";"Fotgjenger krysset kjørebanen i gangfelt utenfor kryss";"14.0";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m1728";"Europaveg";"Eksisterende";"39";"78";"1";"1727.702";"1727.702";"805616";"0.06376961";"0.06376961";"WITH";"";"POINT Z(-31448.891 6731445.975 24.779)"
"374981614";"570";"1";"2013-01-12";"";"2020-06-11T12:04:44";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"80";"";"Tørr, bar veg";"POINT (-31829.1 6737061.2)";"19";"4332";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Ja";"";"";"";"2013-06-21";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"-4";"Ukjent";"Bilulykke";"Lørdag";"";"2013-01-12";"00:31:00";"Uhell med uklart forløp hvor enslig kjøretøy kjørte utfor vegen";"14.4";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m11720";"Europaveg";"Eksisterende";"39";"77";"1";"11719.849";"11719.849";"805616";"0.69065518";"0.69065518";"WITH";"";"POINT Z(-31850.748 6737031.182 33.294)"
"374981631";"570";"1";"2013-01-15";"";"2020-06-11T12:04:44";"";"Lettere skadd";"";"0";"0";"3";"4";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-31488.4 6732529)";"18";"3101";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2014-03-03";"Tilnærmet";"";"Vegstrekning utenfor kryss/avkjørsel";"-3";"Utenfor tettbebyggelse";"Bilulykke";"Tirsdag";"";"2013-01-15";"10:53:00";"Påkjøring bakfra";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m705";"Europaveg";"Eksisterende";"39";"78";"1";"704.805";"704.805";"805616";"0.16835991";"0.16835991";"WITH";"";"POINT Z(-31458.353 6732456.764 11.395)"
"374981660";"570";"1";"2013-01-18";"";"2018-09-16T15:58:49";"";"Lettere skadd";"";"0";"0";"4";"2";"2";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-31427.1 6730810.5)";"18";"1420";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2013-10-08";"Nøyaktig";"";"Tunnel (primært for motorkjøretøy)";"0";"Utenfor tettbebyggelse";"Bilulykke";"Fredag";"";"2013-01-18";"12:12:00";"Påkjøring bakfra";"3.5";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m2387";"Europaveg";"Eksisterende";"39";"78";"1";"2386.502";"2386.502";"1872396";"0.45833333";"0.45833333";"WITH";"";"POINT Z(-31427.036 6730810.958 -999999)"
"376342720";"570";"1";"2013-02-18";"";"2020-02-03T15:22:39";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Våt, bar veg";"POINT (-31704.6 6730158.3)";"424";"39";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Nei";"";"";"";"2014-04-04";"Tilnærmet";"";"Rundkjøring";"";"Innenfor tettbebyggelse";"Bilulykke";"Mandag";"";"2013-02-18";"19:00:00";"Samtidig venstresving";"";"";"Vanlig veg/gate";"God sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m3104 KD1 m39";"Europaveg";"Eksisterende";"39";"78";"1";"3103.511";"3103.511";"804882";"0.6201823";"0.6201823";"WITH";"";"POINT Z(-31704.54 6730158.513 20.207)"
"376342728";"570";"1";"2013-02-23";"";"2020-06-11T12:04:44";"";"Lettere skadd";"";"0";"0";"3";"2";"2";"0";"7";"";"Asfalt, oljegrus";"80";"";"Tørr, bar veg";"POINT (-31100.4 6735544.9)";"19";"2589";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Ukjent";"";"Nei";"";"";"";"2014-03-26";"Tilnærmet";"";"Tunnel (primært for motorkjøretøy)";"";"Utenfor tettbebyggelse";"Bilulykke";"Lørdag";"";"2013-02-23";"10:25:00";"Påkjøring bakfra";"14.4";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m9992";"Europaveg";"Eksisterende";"39";"77";"1";"9991.553";"9991.553";"805616";"0.50928024";"0.50928024";"WITH";"";"POINT Z(-31146.525 6735543.657 22.982)"
"376342740";"570";"1";"2013-02-23";"";"2020-02-03T15:22:39";"";"Lettere skadd";"";"0";"0";"1";"1";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-31561.6 6733247.1)";"80";"62247";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Mørkt med vegbelysning";"";"Nei";"";"";"";"2013-06-07";"Nøyaktig";"";"Tunnel (primært for motorkjøretøy)";"";"Utenfor tettbebyggelse";"Bilulykke";"Lørdag";"";"2013-02-23";"23:42:00";"Enslig kjøretøy kjørte utfor på venstre side i høyrekurve";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m7122 KD7 m255";"Europaveg";"Eksisterende";"39";"77";"1";"7122.041";"7122.041";"805625";"0.86564759";"0.86564759";"WITH";"";"POINT Z(-31562.434 6733248.882 1.446)"
"376748057";"570";"1";"2012-06-01";"";"2019-11-01T08:53:05";"";"Alvorlig skadd";"";"1";"";"2";"3";"0";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-31449.9 6731928.2)";"18";"2561";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2013-04-16";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"14";"Utenfor tettbebyggelse";"Bilulykke";"Fredag";"";"2012-06-01";"09:37:00";"Skifte av felt til høyre";"";"Fjøsangerveien 45";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m1245";"Europaveg";"Eksisterende";"39";"78";"1";"1244.85";"1244.85";"805616";"0.11317501";"0.11317501";"WITH";"";"POINT Z(-31449.942 6731928.433 18.707)"
"376795127";"570";"1";"2013-03-29";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"1";"1";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-30013.8 6722309.1)";"16";"5168";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2013-06-12";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Ukjent";"Mc ulykke";"Fredag";"";"2013-03-29";"13:38:00";"Enslig kjøretøy veltet i kjørebanen";"8.0";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m4211";"Europaveg";"Eksisterende";"39";"79";"1";"4210.579";"4210.579";"804775";"0.32181716";"0.32181716";"WITH";"";"POINT Z(-30013.511 6722309.043 95.65)"
"403637761";"570";"1";"2013-05-02";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"2";"4";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-31434.9 6732087.1)";"18";"2730";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2014-03-28";"Nøyaktig";"";"3-armet kryss (T-kryss, Y-kryss)";"7";"Innenfor tettbebyggelse";"Bilulykke";"Torsdag";"";"2013-05-02";"19:50:00";"Venstresving foran kjørende i motsatt retning";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m1076";"Europaveg";"Eksisterende";"39";"78";"1";"1075.9";"1075.9";"805616";"0.13046125";"0.13046125";"WITH";"";"POINT Z(-31439.952 6732096.655 19.262)"
"403637768";"570";"1";"2013-05-04";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"80";"";"Våt, bar veg";"POINT (-32014.2 6729119)";"17";"4220";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Ja";"";"";"";"2013-10-10";"Tilnærmet";"";"Tunnel (primært for motorkjøretøy)";"7";"Utenfor tettbebyggelse";"Bilulykke";"Lørdag";"";"2013-05-04";"13:35:00";"Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m4191";"Europaveg";"Eksisterende";"39";"78";"1";"4190.583";"4190.583";"804778";"0.85701297";"0.85701297";"WITH";"";"POINT Z(-32011.656 6729120.69 2.223)"
"403637837";"570";"1";"2013-05-29";"";"2019-11-01T08:53:05";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-31454.7 6731833)";"18";"2465";"Europaveg";"39";"Eksisterende veg";"";"Forbikjøringsfelt";"4601";"Dagslys";"";"Ja";"";"";"";"2013-10-07";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"";"Ukjent";"Bilulykke";"Onsdag";"";"2013-05-29";"15:25:00";"Påkjøring bakfra";"14.0";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S78D1 m1341";"Europaveg";"Eksisterende";"39";"78";"1";"1341.312";"1341.312";"805616";"0.10330544";"0.10330544";"WITH";"";"POINT Z(-31452.368 6731832.035 19.991)"
"418963586";"570";"1";"2013-06-13";"";"2020-06-11T12:04:44";"";"Lettere skadd";"";"0";"0";"2";"2";"1";"0";"7";"";"Asfalt, oljegrus";"70";"";"Våt, bar veg";"POINT (-32184 6737264.3)";"19";"4741";"Europaveg";"39";"Eksisterende veg";"";"Flettefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2013-10-10";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"14";"Utenfor tettbebyggelse";"Bilulykke";"Torsdag";"";"2013-06-13";"13:00:00";"Påkjøring bakfra";"";"";"Vanlig veg/gate";"Dårlig sikt, nedbør";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S77D1 m12129";"Europaveg";"Eksisterende";"39";"77";"1";"12129.395";"12129.395";"805616";"0.73331995";"0.73331995";"WITH";"";"POINT Z(-32187.6 6737260.08 32.285)"
"418963614";"570";"1";"2013-06-20";"";"2019-02-15T13:32:28";"";"Lettere skadd";"";"0";"0";"2";"3";"1";"0";"7";"";"Asfalt, oljegrus";"50";"";"Tørr, bar veg";"POINT (-31560.7 6725326.1)";"16";"9239";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2014-04-04";"Tilnærmet";"";"Rundkjøring";"20";"Ukjent";"Bilulykke";"Torsdag";"";"2013-06-20";"16:59:00";"Kjøring i parallelle kjørefelter forøvrig";"";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m147";"Europaveg";"Eksisterende";"39";"79";"1";"147.012";"147.012";"804776";"0.13790892";"0.13790892";"WITH";"";"POINT Z(-31566.844 6725324.728 28.596)"
"418963625";"570";"1";"2013-06-24";"";"2019-10-23T14:25:07";"";"Lettere skadd";"";"0";"0";"1";"2";"1";"0";"7";"";"Asfalt, oljegrus";"60";"";"Tørr, bar veg";"POINT (-31172.1 6724548.5)";"16";"8294";"Europaveg";"39";"Eksisterende veg";"";"Vanlig kjørefelt";"4601";"Dagslys";"";"Nei";"";"";"";"2013-10-10";"Nøyaktig";"";"Vegstrekning utenfor kryss/avkjørsel";"15";"Ukjent";"Mc ulykke";"Mandag";"";"2013-06-24";"13:45:00";"Forbikjøring på venstre side i kryss eller avkjørsel";"9.6";"";"Vanlig veg/gate";"God sikt, opphold";"Bergen";"4601";"Vestland";"46";"RUTE4A 2010-2019,RUTE4A 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,9304 Bergen,1202 Stor-Bergen 2020-2021";"EV39 S79D1 m1077";"Europaveg";"Eksisterende";"39";"79";"1";"1076.557";"1076.557";"804775";"0.84591503";"0.84591503";"WITH";"";"POINT Z(-31172.212 6724548.819 58.826)"
